Year,Month,news_category,keyword,headline,date,news_station,link
2023,Jul,อาชญากรรม,หนุ่ม,"""ศึกสายเลือด""หนุ่มฉุนโหดมีดเสียบญาติสาหัส-เผ่นหนีตร.เร่งลากคอ",2023-07-26,ไทยรัฐ,https://www.thairath.co.th/news/crime/2712478
2023,Jul,อาชญากรรม,ยิง,"""3ศพ""เขยปืนโหดยิงเมีย-แม่ยาย-คิดสั้นตามพ่อตาคาดปมหึงหวง",2023-07-05,ไทยรัฐ,https://www.thairath.co.th/news/crime/2706979
2023,Jul,อาชญากรรม,ยิง,หนุ่มง้ออดีตเมียเข้าห้องไม่ได้ฉุนแม่ยายยิงหลานดับก่อนจบชีวิตตาม,2023-07-09,ไทยรัฐ,https://www.thairath.co.th/news/crime/2708152
2023,Jul,อาชญากรรม,แก๊ง,ตม.บุกทลายแก๊งเวียดนามรับดูแลเว็บพนัน-ปลอมพาสปอร์ตเงินหมุนหลายสิบล้าน,2023-07-06,ไทยรัฐ,https://www.thairath.co.th/news/crime/2707324
2023,Jul,อาชญากรรม,แก๊ง,"สอบเข้ม""โอลาฟ""แก๊งทมิฬหั่นศพคลี่ปมฆ่าโหดอุ้มรีดทรัพย์เศรษฐีเยอรมัน",2023-07-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2708809
2023,Aug,อาชญากรรม,ตร.,ไร้วี่แววสองผัวเมียเจ้าของโกดังระเบิดมามอบตัวขณะที่ผลสอบ5ตร.มูโนะคืบหน้ามาก,2023-08-05,ไทยรัฐ,https://www.thairath.co.th/news/crime/2714966
2023,Aug,อาชญากรรม,ตร.,คนร้ายลอบบึมยิงซ้ำทหาร-ตร.ชุดลาดตระเวนอ.ยะรังก่อนปะทะจนท.ตาย3(คลิป),2023-08-29,ไทยรัฐ,https://www.thairath.co.th/news/crime/2720907
2023,Aug,อาชญากรรม,ดับ,ท้าหนุ่มลาวชักมีดกะซวกเพื่อนร่วมชาติดับคาตลาดอินดี้ดาวคะนอง,2023-08-06,ไทยรัฐ,https://www.thairath.co.th/news/crime/2715086
2023,Aug,อาชญากรรม,ตาย,ผัวเลือดร้อนตบเมียด้วยปืนเจอแย่งกลับ-รัวใส่หมดโม่ตายสนิท,2023-08-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2718157
2023,Aug,อาชญากรรม,จับ,บุกจับ2จนท.เทศบาลเมืองป่าตองเรียกรับเงิน2.5แสนแลกคำขอเปลี่ยนแบบอาคาร,2023-08-10,ไทยรัฐ,https://www.thairath.co.th/news/crime/2716399
2023,Aug,อาชญากรรม,จับ,จับ2ร้านโอเกะที่ศรีสะเกษมีสาววัยใสอายุต่ำ18นั่งดริงก์-แฝงค้ากาม,2023-08-09,ไทยรัฐ,https://www.thairath.co.th/news/crime/2715841
2023,Aug,อาชญากรรม,หนุ่ม,ตร.ขอนแก่นคุมผู้ช่วยกุ๊กทำแผนฆ่าหนุ่มไรเดอร์คู่ขาตายก่อนส่งศาลฝากขัง,2023-08-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2718284
2023,Aug,อาชญากรรม,หนุ่ม,พบหนุ่มรัสเซียตกจากที่สูงดับริมคอนโดย่านถนนจตุรทิศยังไม่ทราบชื่อและสาเหตุ,2023-08-11,ไทยรัฐ,https://www.thairath.co.th/news/crime/2716662
2023,Aug,อาชญากรรม,คดี,"พ่อ-แม่ทุกข์บุกร้อง""กองปราบ""ลูกวัย18ถูกยิงต้องตัดแขนแต่คดีไม่คืบ",2023-08-08,ไทยรัฐ,https://www.thairath.co.th/news/crime/2715654
2023,Aug,อาชญากรรม,คดี,"โฆษกศาลแจงการนับโทษ3คดี""ทักษิณ""10ปีแต่ซ้อน2คดีเหลือโทษ8ปี",2023-08-23,ไทยรัฐ,https://www.thairath.co.th/news/politic/2719478
2023,Aug,อาชญากรรม,ฆ่า,คุมไอ้โหดฆ่าเด็กวัย5ขวบฝากขังสีหน้ายังนิ่งปัดขอขมาขอโทษครอบครัว,2023-08-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2718220
2023,Aug,อาชญากรรม,ฆ่า,พบมือปืนใช้.38ฆ่าปลัดอาวุโสอ.กันทรารมย์ประกบยิงพรุน5นัด,2023-08-27,ไทยรัฐ,https://www.thairath.co.th/news/crime/2720491
2023,Aug,อาชญากรรม,เงิน,ทลายแก๊งคอลเซ็นเตอร์ที่แม่สายมามุกเดิมพัสดุผิดกฎหมายพบกดเงินจากATMวันละ10ล้าน,2023-08-15,ไทยรัฐ,https://www.thairath.co.th/news/crime/2717510
2023,Aug,อาชญากรรม,เงิน,ระวังมิจฉาชีพส่งลิงก์ได้รับเงินดิจิทัล1หมื่นบาทอย่ากดอาจหมดบัญชี,2023-08-24,ไทยรัฐ,https://www.thairath.co.th/news/crime/2719697
2023,Aug,อาชญากรรม,ยิง,"เผย""ชมพู่""ต้นเหตุวินจยย.คลั่งยิง5ศพโผล่ดูใจลูกชายก่อนหายตัวไป",2023-08-08,ไทยรัฐ,https://www.thairath.co.th/news/crime/2715632
2023,Aug,อาชญากรรม,ยิง,ทะเลาะเรื่องหมาหนุ่มบุกยิงญาติดับอ้างโกรธมากถูกเรียกไอ้เป๋,2023-08-21,ไทยรัฐ,https://www.thairath.co.th/news/crime/2718850
2023,Aug,อาชญากรรม,แก๊ง,ทลายแก๊งส่งพัสดุเก็บเงินปลายทางของไม่ตรงปกกว่าสิบล้านฟันฉ้อโกงฟอกเงิน,2023-08-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2716833
2023,Aug,อาชญากรรม,แก๊ง,ตำรวจไซเบอร์แกะรอยแอปฯเงินกู้นอกระบบโยงแก๊งคอลเซ็นเตอร์ชนวนฆ่ายกครัว3ศพ,2023-08-28,ไทยรัฐ,https://www.thairath.co.th/news/crime/2720774
2023,Aug,อาชญากรรม,รถ,เด็กหญิงม.2แจ้งความตร.ถูกหนุ่มโรคจิดขับรถเก๋งเปิดกระจกสไลด์หนอนโชว์,2023-08-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2718312
2023,Aug,อาชญากรรม,รถ,ผู้การกาญจนบุรีเผยสกัดจับแว้นสายบุญแก๊งน้ำไม่อาบ131รายยึดรถ10คัน,2023-08-07,ไทยรัฐ,https://www.thairath.co.th/news/crime/2715391
2023,Sep,อาชญากรรม,ตร.,"""เศรษฐา""เล็งตั้งกก.สอบ""บิ๊กโจ๊ก""ปมเว็บพนัน-ปัดโยงตั้งผบ.ตร.",2023-09-25,ThaiPBS,https://www.thaipbs.or.th/news/content/332024
2023,Sep,อาชญากรรม,ตำรวจ,"ศาลให้ประกัน""ตำรวจ-พลเรือน""รวม12คนคดีพนันออนไลน์-ฟอกเงิน",2023-09-26,ThaiPBS,https://www.thaipbs.or.th/news/content/332106
2023,Sep,อาชญากรรม,กำนันนก,"""บิ๊กโจ๊ก""เปิดวงจรปิดบ้าน""กำนันนก""พบทุกคนให้การไม่ตรงข้อเท็จจริง",2023-09-14,ThaiPBS,https://www.thaipbs.or.th/news/content/331651
2023,Sep,อาชญากรรม,กำนันนก,คาดผกก.พญาไทเครียดขู่สื่อบิ๊กโจ๊กไม่กดดันทำคดีกำนันนกซุ้มฯบุกช่วยนาย-เฟซฯอวตาร,2023-09-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2724489
2023,Sep,อาชญากรรม,คดี,"ค้นห้องพักที่สุดท้ายของ""ไอ้เอ็ม""ก่อนโดนรวบพบหลักฐานเป็นประโยชน์ต่อคดี",2023-09-22,ไทยรัฐ,https://www.thairath.co.th/news/crime/2727364
2023,Sep,อาชญากรรม,คดี,"คดีพ่อฆ่าลูกฝังโบกปูนแม่ค้าในหมู่บ้านเผย""น้องโมเดล""มาปรากฏให้เห็น",2023-09-20,ไทยรัฐ,https://www.thairath.co.th/news/crime/2726818
2023,Sep,อาชญากรรม,บิ๊กโจ๊ก,"""ศาลอาญา""แจงออกหมายค้น""บ้านบิ๊กโจ๊ก""ตามพยานหลักฐานที่ได้รับ",2023-09-29,ThaiPBS,https://www.thaipbs.or.th/news/content/332225
2023,Sep,อาชญากรรม,บิ๊กโจ๊ก,"""บิ๊กโจ๊ก""ร้องศาลไต่สวนทีมตรวจค้นบ้านละเมิดอำนาจศาลฯ",2023-09-26,ThaiPBS,https://www.thaipbs.or.th/news/content/332093
2023,Sep,อาชญากรรม,ยิง,ผบช.ก.ประชุมเครียดสางคดียัน“กํานันนก”สั่งยิงทบทวนฟันตร.มาตรา157(คลิป),2023-09-19,ไทยรัฐ,https://www.thairath.co.th/news/crime/2726194
